»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.43.0
»»»  Vision Version:	5.43.2 (R)
»»»  Vision Compiled:	12/22/22
»»»  Driver Version:	5.43.1
»»»  Windows Version:	Windows 8, 8.1 or 10
»»»  Processor Information:	x86 (AMD or Intel) - 6 Processors
»»»  Tester Name:	PLC20323-466 (30V)
»»»  Tester S/N:	PLC20323-466
»»»  Internal Amp Type:	 30V RevH   5k
»»»  Internal Amp S/N:	iAB1-478/H     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	4/12/2025 - 18:32:8
Configured:	04/12/25 06:26:52 PM
Executed:	04/12/25 06:27:06 PM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	Internal Reference Cap
Lot Name:	N/A
Wafer Name:	N/A
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	1.00e-04
Sample Thickness (µm):	3.00e-01

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PLC20323-466 (30V)
Tester Serial Number:	PLC20323-466
Return Signal Amp. Level:	1.9 [Index: 1]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-3
Volts:	8.00
Field:	266.67 (kV/cm)
DCBias:	0.00
DCField:	0.00 (kV/cm)
Hysteresis Period (ms):	1.00e+03
Preset:	Enabled
Preset Delay (ms):	1.00e+03
Profile:	Standard Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	16001

Valid Data

Point	Time (ms)	Drive Voltage	Measured Polarization (µC/cm2)	Capacitance (µF)	Normalized Capacitance (µF/cm2)	Dielectric Constant	Instantaneous Current (mA)
8099	5.0613e+02	-0.1955	14.258989	3.110182	31101.815857	1.054845	-0.000011
8100	5.0619e+02	-0.1959	14.245398	6.427709	64277.086105	2.180013	-0.000022
8101	5.0625e+02	-0.1999	14.236191	4.354254	43542.542200	1.476783	-0.000015
8102	5.0631e+02	-0.2016	14.223916	5.805672	58056.722934	1.969044	-0.000020
8103	5.0638e+02	-0.2016	14.211641	-5.805672	-58056.722934	-1.969044	-0.000020
8104	5.0644e+02	-0.2039	14.202872	4.146909	41469.087810	1.406460	-0.000014
8105	5.0650e+02	-0.2076	14.187090	7.464436	74644.358058	2.531628	-0.000025
8106	5.0656e+02	-0.2097	14.177883	4.354254	43542.542200	1.476783	-0.000015
8107	5.0663e+02	-0.2123	14.169553	3.939563	39395.633419	1.336137	-0.000013
8108	5.0669e+02	-0.2121	14.157278	-5.805672	-58056.722934	-1.969044	-0.000020
8109	5.0675e+02	-0.2151	14.147633	4.561600	45615.996591	1.547106	-0.000015
8110	5.0681e+02	-0.2171	14.137550	4.768945	47689.450981	1.617429	-0.000016
8111	5.0688e+02	-0.2190	14.125274	5.805672	58056.722934	1.969044	-0.000020
8112	5.0694e+02	-0.2200	14.115629	4.561600	45615.996591	1.547106	-0.000015
8113	5.0700e+02	-0.2232	14.101600	6.635054	66350.540496	2.250336	-0.000022
8114	5.0706e+02	-0.2242	14.089763	5.598327	55983.268543	1.898721	-0.000019
8115	5.0713e+02	-0.2269	14.080557	4.354254	43542.542200	1.476783	-0.000015
8116	5.0719e+02	-0.2281	14.066089	6.842399	68423.994886	2.320659	-0.000023
8117	5.0725e+02	-0.2325	14.054252	5.598327	55983.268543	1.898721	-0.000019
8118	5.0731e+02	-0.2332	14.042854	5.390981	53909.814153	1.828398	-0.000018
8119	5.0738e+02	-0.2345	14.034524	3.939563	39395.633419	1.336137	-0.000013
8120	5.0744e+02	-0.2370	14.027071	3.524872	35248.724638	1.195491	-0.000012
8121	5.0750e+02	-0.2388	14.009973	8.086472	80864.721229	2.742597	-0.000027
8122	5.0756e+02	-0.2390	14.000328	4.561600	45615.996591	1.547106	-0.000015
8123	5.0763e+02	-0.2430	13.989806	4.976291	49762.905372	1.687752	-0.000017
8124	5.0769e+02	-0.2439	13.981038	4.146909	41469.087810	1.406460	-0.000014
8125	5.0775e+02	-0.2464	13.970955	4.768945	47689.450981	1.617429	-0.000016
8126	5.0781e+02	-0.2487	13.958679	5.805672	58056.722934	1.969044	-0.000020
8127	5.0788e+02	-0.2507	13.946842	5.598327	55983.268543	1.898721	-0.000019
8128	5.0794e+02	-0.2522	13.934567	5.805672	58056.722934	1.969044	-0.000020
8129	5.0800e+02	-0.2556	13.927114	3.524872	35248.724638	1.195491	-0.000012
8130	5.0806e+02	-0.2566	13.914400	6.013018	60130.177324	2.039367	-0.000020
8131	5.0813e+02	-0.2602	13.901686	6.013018	60130.177324	2.039367	-0.000020
8132	5.0819e+02	-0.2590	13.891165	-4.976291	-49762.905372	-1.687752	-0.000017
8133	5.0825e+02	-0.2627	13.880204	5.183636	51836.359762	1.758075	-0.000018
8134	5.0831e+02	-0.2646	13.868806	5.390981	53909.814153	1.828398	-0.000018
8135	5.0838e+02	-0.2683	13.856092	6.013018	60130.177324	2.039367	-0.000020
8136	5.0844e+02	-0.2676	13.847762	-3.939563	-39395.633419	-1.336137	-0.000013
8137	5.0850e+02	-0.2697	13.836802	5.183636	51836.359762	1.758075	-0.000018
8138	5.0856e+02	-0.2731	13.821458	7.257090	72570.903667	2.461305	-0.000025
8139	5.0863e+02	-0.2728	13.811374	-4.768945	-47689.450981	-1.617429	-0.000016
8140	5.0869e+02	-0.2760	13.803045	3.939563	39395.633419	1.336137	-0.000013
8141	5.0875e+02	-0.2787	13.790769	5.805672	58056.722934	1.969044	-0.000020
8142	5.0881e+02	-0.2804	13.780686	4.768945	47689.450981	1.617429	-0.000016
8143	5.0888e+02	-0.2831	13.768849	5.598327	55983.268543	1.898721	-0.000019
8144	5.0894e+02	-0.2837	13.756135	6.013018	60130.177324	2.039367	-0.000020
8145	5.0900e+02	-0.2867	13.745613	4.976291	49762.905372	1.687752	-0.000017
8146	5.0906e+02	-0.2880	13.735530	4.768945	47689.450981	1.617429	-0.000016
8147	5.0913e+02	-0.2896	13.719747	7.464436	74644.358058	2.531628	-0.000025
8148	5.0919e+02	-0.2930	13.711417	3.939563	39395.633419	1.336137	-0.000013
8149	5.0925e+02	-0.2941	13.698704	6.013018	60130.177324	2.039367	-0.000020
8150	5.0931e+02	-0.2958	13.689059	4.561600	45615.996591	1.547106	-0.000015
8151	5.0938e+02	-0.2986	13.675468	6.427709	64277.086105	2.180013	-0.000022
8152	5.0944e+02	-0.3010	13.664508	5.183636	51836.359762	1.758075	-0.000018
8153	5.0950e+02	-0.3035	13.652232	5.805672	58056.722934	1.969044	-0.000020
8154	5.0956e+02	-0.3046	13.643026	4.354254	43542.542200	1.476783	-0.000015
8155	5.0963e+02	-0.3072	13.632504	4.976291	49762.905372	1.687752	-0.000017
8156	5.0969e+02	-0.3083	13.621982	4.976291	49762.905372	1.687752	-0.000017
8157	5.0975e+02	-0.3101	13.609268	6.013018	60130.177324	2.039367	-0.000020
8158	5.0981e+02	-0.3123	13.598308	5.183636	51836.359762	1.758075	-0.000018
8159	5.0988e+02	-0.3144	13.583841	6.842399	68423.994886	2.320659	-0.000023
8160	5.0994e+02	-0.3168	13.575950	3.732218	37322.179029	1.265814	-0.000013
8161	5.1000e+02	-0.3201	13.563236	6.013018	60130.177324	2.039367	-0.000020
8162	5.1006e+02	-0.3199	13.554906	-3.939563	-39395.633419	-1.336137	-0.000013
8163	5.1013e+02	-0.3236	13.537808	8.086472	80864.721229	2.742597	-0.000027
8164	5.1019e+02	-0.3241	13.526848	5.183636	51836.359762	1.758075	-0.000018
8165	5.1025e+02	-0.3274	13.512380	6.842399	68423.994886	2.320659	-0.000023
8166	5.1031e+02	-0.3294	13.507558	2.280800	22807.998295	0.773553	-0.000008
8167	5.1038e+02	-0.3302	13.493967	6.427709	64277.086105	2.180013	-0.000022
8168	5.1044e+02	-0.3341	13.479938	6.635054	66350.540496	2.250336	-0.000022
8169	5.1050e+02	-0.3359	13.470293	4.561600	45615.996591	1.547106	-0.000015
8170	5.1056e+02	-0.3361	13.461525	4.146909	41469.087810	1.406460	-0.000014
8171	5.1063e+02	-0.3394	13.449688	5.598327	55983.268543	1.898721	-0.000019
8172	5.1069e+02	-0.3402	13.436097	6.427709	64277.086105	2.180013	-0.000022
8173	5.1075e+02	-0.3430	13.424699	5.390981	53909.814153	1.828398	-0.000018
8174	5.1081e+02	-0.3433	13.413300	5.390981	53909.814153	1.828398	-0.000018
8175	5.1088e+02	-0.3482	13.398833	6.842399	68423.994886	2.320659	-0.000023
8176	5.1094e+02	-0.3490	13.394010	2.280800	22807.998295	0.773553	-0.000008
8177	5.1100e+02	-0.3507	13.376474	8.293818	82938.175620	2.812920	-0.000028
8178	5.1106e+02	-0.3532	13.367267	4.354254	43542.542200	1.476783	-0.000015
8179	5.1113e+02	-0.3555	13.354554	6.013018	60130.177324	2.039367	-0.000020
8180	5.1119e+02	-0.3552	13.338333	-7.671781	-76717.812448	-2.601951	-0.000026
8181	5.1125e+02	-0.3590	13.333072	2.488145	24881.452686	0.843876	-0.000008
8182	5.1131e+02	-0.3618	13.319919	6.220363	62203.631715	2.109690	-0.000021
8183	5.1138e+02	-0.3627	13.307206	6.013018	60130.177324	2.039367	-0.000020
8184	5.1144e+02	-0.3650	13.296245	5.183636	51836.359762	1.758075	-0.000018
8185	5.1150e+02	-0.3682	13.280463	7.464436	74644.358058	2.531628	-0.000025
8186	5.1156e+02	-0.3687	13.268626	5.598327	55983.268543	1.898721	-0.000019
8187	5.1163e+02	-0.3713	13.257227	5.390981	53909.814153	1.828398	-0.000018
8188	5.1169e+02	-0.3735	13.246267	5.183636	51836.359762	1.758075	-0.000018
8189	5.1175e+02	-0.3741	13.237060	4.354254	43542.542200	1.476783	-0.000015
8190	5.1181e+02	-0.3773	13.226539	4.976291	49762.905372	1.687752	-0.000017
8191	5.1188e+02	-0.3789	13.211633	7.049745	70497.449277	2.390982	-0.000024
8192	5.1194e+02	-0.3816	13.200673	5.183636	51836.359762	1.758075	-0.000018
8193	5.1200e+02	-0.3825	13.187520	6.220363	62203.631715	2.109690	-0.000021
8194	5.1206e+02	-0.3848	13.176560	5.183636	51836.359762	1.758075	-0.000018
8195	5.1213e+02	-0.3867	13.166038	4.976291	49762.905372	1.687752	-0.000017
8196	5.1219e+02	-0.3893	13.152448	6.427709	64277.086105	2.180013	-0.000022
8197	5.1225e+02	-0.3922	13.137980	6.842399	68423.994886	2.320659	-0.000023
8198	5.1231e+02	-0.3931	13.128774	4.354254	43542.542200	1.476783	-0.000015
8199	5.1238e+02	-0.3955	13.115183	6.427709	64277.086105	2.180013	-0.000022
8200	5.1244e+02	-0.3986	13.104223	5.183636	51836.359762	1.758075	-0.000018
8201	5.1250e+02	-0.4008	13.092824	5.390981	53909.814153	1.828398	-0.000018
8202	5.1256e+02	-0.4015	13.083179	4.561600	45615.996591	1.547106	-0.000015
8203	5.1263e+02	-0.4028	13.074411	4.146909	41469.087810	1.406460	-0.000014
8204	5.1269e+02	-0.4052	13.054244	9.537890	95378.901962	3.234858	-0.000032
8205	5.1275e+02	-0.4059	13.045038	4.354254	43542.542200	1.476783	-0.000015
8206	5.1281e+02	-0.4089	13.031447	6.427709	64277.086105	2.180013	-0.000022
8207	5.1288e+02	-0.4111	13.018295	6.220363	62203.631715	2.109690	-0.000021
8208	5.1294e+02	-0.4121	13.006896	5.390981	53909.814153	1.828398	-0.000018
8209	5.1300e+02	-0.4140	12.995059	5.598327	55983.268543	1.898721	-0.000019
8210	5.1306e+02	-0.4156	12.984538	4.976291	49762.905372	1.687752	-0.000017
8211	5.1313e+02	-0.4195	12.970070	6.842399	68423.994886	2.320659	-0.000023
8212	5.1319e+02	-0.4211	12.958672	5.390981	53909.814153	1.828398	-0.000018
8213	5.1325e+02	-0.4230	12.946835	5.598327	55983.268543	1.898721	-0.000019
8214	5.1331e+02	-0.4244	12.935436	5.390981	53909.814153	1.828398	-0.000018
8215	5.1338e+02	-0.4265	12.924476	5.183636	51836.359762	1.758075	-0.000018
8216	5.1344e+02	-0.4283	12.905186	9.123199	91231.993181	3.094212	-0.000031
8217	5.1350e+02	-0.4307	12.898610	3.110182	31101.815857	1.054845	-0.000011
8218	5.1356e+02	-0.4325	12.885896	6.013018	60130.177324	2.039367	-0.000020
8219	5.1363e+02	-0.4340	12.874059	5.598327	55983.268543	1.898721	-0.000019
8220	5.1369e+02	-0.4366	12.859153	7.049745	70497.449277	2.390982	-0.000024
8221	5.1375e+02	-0.4380	12.848631	4.976291	49762.905372	1.687752	-0.000017
8222	5.1381e+02	-0.4406	12.840302	3.939563	39395.633419	1.336137	-0.000013
8223	5.1388e+02	-0.4422	12.822327	8.501163	85011.630010	2.883243	-0.000029
8224	5.1394e+02	-0.4449	12.815312	3.317527	33175.270248	1.125168	-0.000011
8225	5.1400e+02	-0.4465	12.797776	8.293818	82938.175620	2.812920	-0.000028
8226	5.1406e+02	-0.4482	12.792954	2.280800	22807.998295	0.773553	-0.000008
8227	5.1413e+02	-0.4505	12.778486	6.842399	68423.994886	2.320659	-0.000023
8228	5.1419e+02	-0.4533	12.763580	7.049745	70497.449277	2.390982	-0.000024
8229	5.1425e+02	-0.4562	12.751743	5.598327	55983.268543	1.898721	-0.000019
8230	5.1431e+02	-0.4572	12.736837	7.049745	70497.449277	2.390982	-0.000024
8231	5.1438e+02	-0.4601	12.726316	4.976291	49762.905372	1.687752	-0.000017
8232	5.1444e+02	-0.4604	12.715355	5.183636	51836.359762	1.758075	-0.000018
8233	5.1450e+02	-0.4642	12.703518	5.598327	55983.268543	1.898721	-0.000019
8234	5.1456e+02	-0.4651	12.692997	4.976291	49762.905372	1.687752	-0.000017
8235	5.1463e+02	-0.4675	12.678529	6.842399	68423.994886	2.320659	-0.000023
8236	5.1469e+02	-0.4689	12.665377	6.220363	62203.631715	2.109690	-0.000021
8237	5.1475e+02	-0.4702	12.650033	7.257090	72570.903667	2.461305	-0.000025
8238	5.1481e+02	-0.4730	12.639949	4.768945	47689.450981	1.617429	-0.000016
8239	5.1488e+02	-0.4746	12.622851	8.086472	80864.721229	2.742597	-0.000027
8240	5.1494e+02	-0.4767	12.614083	4.146909	41469.087810	1.406460	-0.000014
8241	5.1500e+02	-0.4774	12.604000	4.768945	47689.450981	1.617429	-0.000016
8242	5.1506e+02	-0.4801	12.590848	6.220363	62203.631715	2.109690	-0.000021
8243	5.1513e+02	-0.4826	12.579887	5.183636	51836.359762	1.758075	-0.000018
8244	5.1519e+02	-0.4847	12.566735	6.220363	62203.631715	2.109690	-0.000021
8245	5.1525e+02	-0.4865	12.554460	5.805672	58056.722934	1.969044	-0.000020
8246	5.1531e+02	-0.4899	12.541308	6.220363	62203.631715	2.109690	-0.000021
8247	5.1538e+02	-0.4902	12.525525	7.464436	74644.358058	2.531628	-0.000025
8248	5.1544e+02	-0.4919	12.518072	3.524872	35248.724638	1.195491	-0.000012
8249	5.1550e+02	-0.4955	12.499220	8.915854	89158.538791	3.023889	-0.000030
8250	5.1556e+02	-0.4967	12.491767	3.524872	35248.724638	1.195491	-0.000012
8251	5.1563e+02	-0.4993	12.476423	7.257090	72570.903667	2.461305	-0.000025
8252	5.1569e+02	-0.5009	12.466778	4.561600	45615.996591	1.547106	-0.000015
8253	5.1575e+02	-0.5023	12.450557	7.671781	76717.812448	2.601951	-0.000026
8254	5.1581e+02	-0.5045	12.445296	2.488145	24881.452686	0.843876	-0.000008
8255	5.1588e+02	-0.5062	12.428198	8.086472	80864.721229	2.742597	-0.000027
8256	5.1594e+02	-0.5098	12.417238	5.183636	51836.359762	1.758075	-0.000018
8257	5.1600e+02	-0.5117	12.401894	7.257090	72570.903667	2.461305	-0.000025
8258	5.1606e+02	-0.5124	12.390495	5.390981	53909.814153	1.828398	-0.000018
8259	5.1613e+02	-0.5136	12.379974	4.976291	49762.905372	1.687752	-0.000017
8260	5.1619e+02	-0.5170	12.364629	7.257090	72570.903667	2.461305	-0.000025
8261	5.1625e+02	-0.5182	12.355423	4.354254	43542.542200	1.476783	-0.000015
8262	5.1631e+02	-0.5213	12.343147	5.805672	58056.722934	1.969044	-0.000020
8263	5.1638e+02	-0.5220	12.331310	5.598327	55983.268543	1.898721	-0.000019
8264	5.1644e+02	-0.5246	12.316843	6.842399	68423.994886	2.320659	-0.000023
8265	5.1650e+02	-0.5265	12.301937	7.049745	70497.449277	2.390982	-0.000024
8266	5.1656e+02	-0.5288	12.293169	4.146909	41469.087810	1.406460	-0.000014
8267	5.1663e+02	-0.5308	12.278263	7.049745	70497.449277	2.390982	-0.000024
8268	5.1669e+02	-0.5326	12.268618	4.561600	45615.996591	1.547106	-0.000015
8269	5.1675e+02	-0.5342	12.255027	6.427709	64277.086105	2.180013	-0.000022
8270	5.1681e+02	-0.5368	12.240560	6.842399	68423.994886	2.320659	-0.000023
8271	5.1688e+02	-0.5383	12.227408	6.220363	62203.631715	2.109690	-0.000021
8272	5.1694e+02	-0.5402	12.212063	7.257090	72570.903667	2.461305	-0.000025
8273	5.1700e+02	-0.5438	12.205049	3.317527	33175.270248	1.125168	-0.000011
8274	5.1706e+02	-0.5458	12.189266	7.464436	74644.358058	2.531628	-0.000025
8275	5.1713e+02	-0.5473	12.177868	5.390981	53909.814153	1.828398	-0.000018
8276	5.1719e+02	-0.5482	12.166031	5.598327	55983.268543	1.898721	-0.000019
8277	5.1725e+02	-0.5510	12.149810	7.671781	76717.812448	2.601951	-0.000026
8278	5.1731e+02	-0.5516	12.141918	3.732218	37322.179029	1.265814	-0.000013
8279	5.1738e+02	-0.5548	12.123505	8.708508	87085.084400	2.953566	-0.000029
8280	5.1744e+02	-0.5562	12.113860	4.561600	45615.996591	1.547106	-0.000015
8281	5.1750e+02	-0.5596	12.099393	6.842399	68423.994886	2.320659	-0.000023
8282	5.1756e+02	-0.5595	12.090625	-4.146909	-41469.087810	-1.406460	-0.000014
8283	5.1763e+02	-0.5641	12.074403	7.671781	76717.812448	2.601951	-0.000026
8284	5.1769e+02	-0.5650	12.065197	4.354254	43542.542200	1.476783	-0.000015
8285	5.1775e+02	-0.5684	12.052483	6.013018	60130.177324	2.039367	-0.000020
8286	5.1781e+02	-0.5685	12.037577	7.049745	70497.449277	2.390982	-0.000024
8287	5.1788e+02	-0.5711	12.026179	5.390981	53909.814153	1.828398	-0.000018
8288	5.1794e+02	-0.5727	12.012150	6.635054	66350.540496	2.250336	-0.000022
8289	5.1800e+02	-0.5756	11.997682	6.842399	68423.994886	2.320659	-0.000023
8290	5.1806e+02	-0.5772	11.988476	4.354254	43542.542200	1.476783	-0.000015
8291	5.1813e+02	-0.5790	11.972693	7.464436	74644.358058	2.531628	-0.000025
8292	5.1819e+02	-0.5790	11.962609	4.768945	47689.450981	1.617429	-0.000016
8293	5.1825e+02	-0.5832	11.950772	5.598327	55983.268543	1.898721	-0.000019
8294	5.1831e+02	-0.5833	11.940689	4.768945	47689.450981	1.617429	-0.000016
8295	5.1838e+02	-0.5864	11.922714	8.501163	85011.630010	2.883243	-0.000029
8296	5.1844e+02	-0.5889	11.908685	6.635054	66350.540496	2.250336	-0.000022
8297	5.1850e+02	-0.5912	11.899479	4.354254	43542.542200	1.476783	-0.000015
8298	5.1856e+02	-0.5924	11.887642	5.598327	55983.268543	1.898721	-0.000019
8299	5.1863e+02	-0.5952	11.874928	6.013018	60130.177324	2.039367	-0.000020
8300	5.1869e+02	-0.5963	11.857830	8.086472	80864.721229	2.742597	-0.000027
8301	5.1875e+02	-0.5985	11.843363	6.842399	68423.994886	2.320659	-0.000023
8302	5.1881e+02	-0.5997	11.831087	5.805672	58056.722934	1.969044	-0.000020
8303	5.1888e+02	-0.6027	11.819250	5.598327	55983.268543	1.898721	-0.000019
8304	5.1894e+02	-0.6039	11.804344	7.049745	70497.449277	2.390982	-0.000024
8305	5.1900e+02	-0.6075	11.792946	5.390981	53909.814153	1.828398	-0.000018
8306	5.1906e+02	-0.6078	11.779355	6.427709	64277.086105	2.180013	-0.000022
8307	5.1913e+02	-0.6101	11.765764	6.427709	64277.086105	2.180013	-0.000022
8308	5.1919e+02	-0.6127	11.751735	6.635054	66350.540496	2.250336	-0.000022
8309	5.1925e+02	-0.6159	11.740337	5.390981	53909.814153	1.828398	-0.000018
8310	5.1931e+02	-0.6158	11.725869	-6.842399	-68423.994886	-2.320659	-0.000023
8311	5.1938e+02	-0.6189	11.712717	6.220363	62203.631715	2.109690	-0.000021
8312	5.1944e+02	-0.6205	11.703511	4.354254	43542.542200	1.476783	-0.000015
8313	5.1950e+02	-0.6236	11.685536	8.501163	85011.630010	2.883243	-0.000029
8314	5.1956e+02	-0.6249	11.668876	7.879127	78791.266839	2.672274	-0.000027
8315	5.1963e+02	-0.6261	11.655724	6.220363	62203.631715	2.109690	-0.000021
8316	5.1969e+02	-0.6293	11.646956	4.146909	41469.087810	1.406460	-0.000014
8317	5.1975e+02	-0.6321	11.631612	7.257090	72570.903667	2.461305	-0.000025
8318	5.1981e+02	-0.6353	11.621967	4.561600	45615.996591	1.547106	-0.000015
8319	5.1988e+02	-0.6367	11.601362	9.745236	97452.356353	3.305181	-0.000033
8320	5.1994e+02	-0.6380	11.593470	3.732218	37322.179029	1.265814	-0.000013
8321	5.2000e+02	-0.6400	11.573742	9.330545	93305.447572	3.164535	-0.000032
8322	5.2006e+02	-0.6419	11.561905	5.598327	55983.268543	1.898721	-0.000019
8323	5.2013e+02	-0.6441	11.550068	5.598327	55983.268543	1.898721	-0.000019
8324	5.2019e+02	-0.6448	11.532532	8.293818	82938.175620	2.812920	-0.000028
8325	5.2025e+02	-0.6485	11.522887	4.561600	45615.996591	1.547106	-0.000015
8326	5.2031e+02	-0.6501	11.506666	7.671781	76717.812448	2.601951	-0.000026
8327	5.2038e+02	-0.6515	11.488691	8.501163	85011.630010	2.883243	-0.000029
8328	5.2044e+02	-0.6548	11.482992	2.695491	26954.907076	0.914199	-0.000009
8329	5.2050e+02	-0.6570	11.465017	8.501163	85011.630010	2.883243	-0.000029
8330	5.2056e+02	-0.6589	11.450111	7.049745	70497.449277	2.390982	-0.000024
8331	5.2063e+02	-0.6595	11.438274	5.598327	55983.268543	1.898721	-0.000019
8332	5.2069e+02	-0.6607	11.423807	6.842399	68423.994886	2.320659	-0.000023
8333	5.2075e+02	-0.6644	11.404517	9.123199	91231.993181	3.094212	-0.000031
8334	5.2081e+02	-0.6658	11.394433	4.768945	47689.450981	1.617429	-0.000016
8335	5.2088e+02	-0.6683	11.381719	6.013018	60130.177324	2.039367	-0.000020
8336	5.2094e+02	-0.6699	11.367252	6.842399	68423.994886	2.320659	-0.000023
8337	5.2100e+02	-0.6725	11.352346	7.049745	70497.449277	2.390982	-0.000024
8338	5.2106e+02	-0.6738	11.333933	8.708508	87085.084401	2.953566	-0.000029
8339	5.2113e+02	-0.6750	11.328234	2.695491	26954.907076	0.914199	-0.000009
8340	5.2119e+02	-0.6777	11.310259	8.501163	85011.630010	2.883243	-0.000029
8341	5.2125e+02	-0.6796	11.294915	7.257090	72570.903667	2.461305	-0.000025
8342	5.2131e+02	-0.6821	11.281762	6.220363	62203.631715	2.109690	-0.000021
8343	5.2138e+02	-0.6836	11.267295	6.842399	68423.994886	2.320659	-0.000023
8344	5.2144e+02	-0.6863	11.250636	7.879127	78791.266839	2.672274	-0.000027
8345	5.2150e+02	-0.6891	11.240114	4.976291	49762.905372	1.687752	-0.000017
8346	5.2156e+02	-0.6895	11.223016	8.086472	80864.721229	2.742597	-0.000027
8347	5.2163e+02	-0.6906	11.206356	7.879127	78791.266839	2.672274	-0.000027
8348	5.2169e+02	-0.6934	11.194519	5.598327	55983.268543	1.898721	-0.000019
8349	5.2175e+02	-0.6950	11.179175	7.257090	72570.903667	2.461305	-0.000025
8350	5.2181e+02	-0.6973	11.163392	7.464436	74644.358058	2.531628	-0.000025
8351	5.2188e+02	-0.6998	11.152432	5.183636	51836.359762	1.758075	-0.000018
8352	5.2194e+02	-0.7012	11.134019	8.708508	87085.084400	2.953566	-0.000029
8353	5.2200e+02	-0.7056	11.119113	7.049745	70497.449277	2.390982	-0.000024
8354	5.2206e+02	-0.7050	11.107276	-5.598327	-55983.268543	-1.898721	-0.000019
8355	5.2213e+02	-0.7076	11.094124	6.220363	62203.631715	2.109690	-0.000021
8356	5.2219e+02	-0.7090	11.076588	8.293818	82938.175620	2.812920	-0.000028
8357	5.2225e+02	-0.7127	11.062559	6.635054	66350.540496	2.250336	-0.000022
8358	5.2231e+02	-0.7127	11.048530	6.635054	66350.540496	2.250336	-0.000022
8359	5.2238e+02	-0.7146	11.030116	8.708508	87085.084400	2.953566	-0.000029
8360	5.2244e+02	-0.7176	11.019595	4.976291	49762.905372	1.687752	-0.000017
8361	5.2250e+02	-0.7193	11.002935	7.879127	78791.266839	2.672274	-0.000027
8362	5.2256e+02	-0.7214	10.988029	7.049745	70497.449277	2.390982	-0.000024
8363	5.2263e+02	-0.7237	10.977508	4.976291	49762.905372	1.687752	-0.000017
8364	5.2269e+02	-0.7240	10.962163	7.257090	72570.903667	2.461305	-0.000025
8365	5.2275e+02	-0.7281	10.945065	8.086472	80864.721229	2.742597	-0.000027
8366	5.2281e+02	-0.7302	10.927968	8.086472	80864.721229	2.742597	-0.000027
8367	5.2288e+02	-0.7318	10.912623	7.257090	72570.903667	2.461305	-0.000025
8368	5.2294e+02	-0.7343	10.901663	5.183636	51836.359762	1.758075	-0.000018
8369	5.2300e+02	-0.7374	10.883688	8.501163	85011.630010	2.883243	-0.000029
8370	5.2306e+02	-0.7376	10.872290	5.390981	53909.814153	1.828398	-0.000018
8371	5.2313e+02	-0.7368	10.854753	-8.293818	-82938.175620	-2.812920	-0.000028
8372	5.2319e+02	-0.7413	10.840724	6.635054	66350.540496	2.250336	-0.000022
8373	5.2325e+02	-0.7431	10.823626	8.086472	80864.721229	2.742597	-0.000027
8374	5.2331e+02	-0.7462	10.811351	5.805672	58056.722934	1.969044	-0.000020
8375	5.2338e+02	-0.7468	10.791623	9.330545	93305.447572	3.164535	-0.000032
8376	5.2344e+02	-0.7498	10.780663	5.183636	51836.359762	1.758075	-0.000018
8377	5.2350e+02	-0.7523	10.765318	7.257090	72570.903667	2.461305	-0.000025
8378	5.2356e+02	-0.7530	10.749097	7.671781	76717.812448	2.601951	-0.000026
8379	5.2363e+02	-0.7545	10.735507	6.427709	64277.086105	2.180013	-0.000022
8380	5.2369e+02	-0.7584	10.720162	7.257090	72570.903667	2.461305	-0.000025
8381	5.2375e+02	-0.7598	10.702626	8.293818	82938.175620	2.812920	-0.000028
8382	5.2381e+02	-0.7616	10.689912	6.013018	60130.177324	2.039367	-0.000020
8383	5.2388e+02	-0.7638	10.673253	7.879127	78791.266839	2.672274	-0.000027
8384	5.2394e+02	-0.7663	10.657470	7.464436	74644.358058	2.531628	-0.000025
8385	5.2400e+02	-0.7681	10.642126	7.257090	72570.903667	2.461305	-0.000025
8386	5.2406e+02	-0.7693	10.629850	5.805672	58056.722934	1.969044	-0.000020
8387	5.2413e+02	-0.7708	10.616260	6.427709	64277.086105	2.180013	-0.000022
8388	5.2419e+02	-0.7739	10.596970	9.123199	91231.993181	3.094212	-0.000031
8389	5.2425e+02	-0.7745	10.583818	6.220363	62203.631715	2.109690	-0.000021
8390	5.2431e+02	-0.7789	10.565404	8.708508	87085.084400	2.953566	-0.000029
8391	5.2438e+02	-0.7801	10.549622	7.464436	74644.358058	2.531628	-0.000025
